"연월","중분류업종명","소분류업종명","성별","이용자수","이용건수","이용금액"
"201903","고기요리","갈매기살","여성","1712","1712","159555632"
"201903","고기요리","갈비/삼겹살","남성","196807","199500","13986274258"
"201903","고기요리","갈비/삼겹살","여성","130650","132709","8776263892"
"201903","고기요리","곱창/양구이전문","남성","10643","10735","720454170"
"201903","고기요리","곱창/양구이전문","여성","7074","7260","441762911"
"201903","고기요리","기타고기요리","남성","5737","5780","328765190"
"201903","고기요리","기타고기요리","여성","3873","3988","233139220"
"201903","고기요리","막창구이","남성","14571","14791","763677809"
"201903","고기요리","막창구이","여성","9820","9966","523565466"
"201903","고기요리","불고기전문","남성","1900","1900","59616053"
"201903","고기요리","불고기전문","여성","1255","1255","40006424"
"201903","고기요리","사철탕전문","남성","3026","3090","132552944"
"201903","고기요리","사철탕전문","여성","1701","1722","63269662"
"201903","고기요리","족발/보쌈전문","남성","28679","28990","1329699668"
"201903","고기요리","족발/보쌈전문","여성","20027","20250","807351155"
"201903","닭/오리요리","닭갈비전문","남성","8057","8167","370478589"
"201903","닭/오리요리","닭갈비전문","여성","5641","5732","232501040"
"201903","닭/오리요리","닭내장/닭발요리","남성","17324","17452","554734200"
"201903","닭/오리요리","닭내장/닭발요리","여성","17245","17456","555827607"
"201903","닭/오리요리","닭도리탕전문","남성","323","323","7993300"
"201903","닭/오리요리","닭도리탕전문","여성","215","215","4149600"
"201903","닭/오리요리","불닭전문","남성","2460","2500","92372999"
"201903","닭/오리요리","불닭전문","여성","2020","2020","72185722"
"201903","닭/오리요리","삼계탕전문","남성","11586","11586","467668008"
"201903","닭/오리요리","삼계탕전문","여성","7239","7262","265786619"
"201903","닭/오리요리","오리고기전문","남성","6552","6635","457583715"
"201903","닭/오리요리","오리고기전문","여성","3585","3707","302466745"
"201903","닭/오리요리","옻닭전문","남성","168","168","14243100"
"201903","닭/오리요리","옻닭전문","여성","72","72","5012800"
"201903","닭/오리요리","찜닭전문점","남성","2112","2136","67310917"
"201903","닭/오리요리","찜닭전문점","여성","1752","1752","52513715"
"201903","닭/오리요리","토종닭전문","남성","699","699","113991441"
"201903","닭/오리요리","토종닭전문","여성","220","241","16377582"
"201903","닭/오리요리","후라이드/양념치킨","남성","210940","213075","5371395159"
"201903","닭/오리요리","후라이드/양념치킨","여성","169808","172007","3962855207"
"201903","별식/퓨전요리","돌구이요리전문","남성","813","834","43705374"
"201903","별식/퓨전요리","돌구이요리전문","여성","418","440","37652588"
"201903","별식/퓨전요리","동남아음식전문점","남성","7176","7284","192149919"
"201903","별식/퓨전요리","동남아음식전문점","여성","9443","9485","240700685"
"201903","별식/퓨전요리","샤브샤브전문","남성","8639","8739","619088105"
"201903","별식/퓨전요리","샤브샤브전문","여성","9758","9797","551393010"
"201903","별식/퓨전요리","순대전문점","남성","34323","34616","759142687"
"201903","별식/퓨전요리","순대전문점","여성","18781","18959","386867940"
"201903","별식/퓨전요리","죽전문점","남성","9823","9968","160467077"
"201903","별식/퓨전요리","죽전문점","여성","10453","10682","170448807"
"201903","별식/퓨전요리","철판구이요리전문","남성","789","812","49730821"
"201903","별식/퓨전요리","철판구이요리전문","여성","880","880","28527396"
"201903","별식/퓨전요리","퓨전음식전문","남성","620","620","18467096"
"201903","별식/퓨전요리","퓨전음식전문","여성","620","620","35143638"
"201903","부페","고기부페","남성","1076","1076","73331342"
"201903","부페","고기부페","여성","769","791","48739641"
"201903","부페","부페","남성","12192","12447","600749796"
"201903","부페","부페","여성","8076","8135","489428253"
"201903","부페","한식부페","남성","2700","2781","58892999"
"201903","부페","한식부페","여성","1485","1485","45354256"
"201903","분식","국수/만두/칼국수","남성","133739","135320","3424265933"
"201903","분식","국수/만두/칼국수","여성","96558","97823","2457428797"
"201903","분식","떡볶이전문","남성","30419","31560","470737342"
"201903","분식","떡볶이전문","여성","41462","43205","634176237"
"201903","분식","라면김밥분식","남성","167190","173914","2583101956"
"201903","분식","라면김밥분식","여성","193628","202067","2930464204"
"201903","분식","스낵","남성","25205","26380","361390509"
"201903","분식","스낵","여성","25418","27111","392942839"
"201903","분식","우동전문점","남성","7261","7349","194468939"
"201903","분식","우동전문점","여성","7021","7131","168616919"
"201903","양식","기타서양음식전문","남성","1753","1798","72613211"
"201903","양식","기타서양음식전문","여성","2030","2119","70381482"
"201903","양식","돈가스전문점","남성","24568","24610","545540056"
"201903","양식","돈가스전문점","여성","21220","21476","476296362"
"201903","양식","바베큐전문","남성","3674","3696","138214059"
"201903","양식","바베큐전문","여성","2025","2047","71533773"
"201903","양식","스테이크전문점","남성","5986","6101","375890533"
"201903","양식","스테이크전문점","여성","6492","6515","350208570"
"201903","양식","스파게티전문점","남성","4727","4885","167301701"
"201903","양식","스파게티전문점","여성","6526","6920","214529101"
"201903","양식","정통양식/경양식","남성","80645","83888","3364251091"
"201903","양식","정통양식/경양식","여성","92032","95609","3285461296"
"201903","양식","카레전문점","남성","1800","1840","72048004"
"201903","양식","카레전문점","여성","2260","2300","65357333"
"201903","양식","패밀리레스토랑","남성","3619","3642","239142441"
"201903","양식","패밀리레스토랑","여성","4176","4244","300668630"
"201903","유흥주점","나이트클럽","남성","3889","4524","876422966"
"201903","유흥주점","나이트클럽","여성","3114","3252","366933534"
"201903","유흥주점","룸살롱/단란주점","남성","32923","34850","7889615128"
"201903","유흥주점","룸살롱/단란주점","여성","5911","6190","1229021715"
"201903","유흥주점","빠/카페","남성","15958","17022","728166956"
"201903","유흥주점","빠/카페","여성","19297","21287","701765974"
"201903","유흥주점","일반유흥주점","남성","55456","60072","14375031724"
"201903","유흥주점","일반유흥주점","여성","17853","19045","2598309928"
"201903","일식/수산물","갈치/생선구이","남성","4012","4117","339170922"
"201903","일식/수산물","갈치/생선구이","여성","2946","3033","255357196"
"201903","일식/수산물","게장전문","남성","356","356","19290857"
"201903","일식/수산물","게장전문","여성","377","377","12321257"
"201903","일식/수산물","고등어전문","남성","6385","6425","345168291"
"201903","일식/수산물","고등어전문","여성","5911","5951","276827473"
"201903","일식/수산물","곰장어전문","남성","8638","8740","809172262"
"201903","일식/수산물","곰장어전문","여성","4722","4783","381223101"
"201903","일식/수산물","굴요리전문","남성","6026","6048","142830108"
"201903","일식/수산물","굴요리전문","여성","2873","2873","65384980"
"201903","일식/수산물","낙지/오징어","남성","19602","19687","768693776"
"201903","일식/수산물","낙지/오징어","여성","16465","16529","633244919"
"201903","일식/수산물","매운탕전문","남성","7199","7221","201509986"
"201903","일식/수산물","매운탕전문","여성","4132","4132","122243027"
"201903","일식/수산물","민물장어전문","남성","2742","2954","299174029"
"201903","일식/수산물","민물장어전문","여성","1558","1635","149123755"
"201903","일식/수산물","바닷가재/게요리전문","남성","2081","2137","462847097"
"201903","일식/수산물","바닷가재/게요리전문","여성","1290","1290","219570390"
"201903","일식/수산물","복전문","남성","692","692","37340601"
"201903","일식/수산물","복전문","여성","323","323","17748818"
"201903","일식/수산물","생선찜전문","남성","4251","4293","169330881"
"201903","일식/수산물","생선찜전문","여성","4769","4811","185094415"
"201903","일식/수산물","수산물전문음식점","남성","17431","17576","892469630"
"201903","일식/수산물","수산물전문음식점","여성","17195","17395","820300639"
"201903","일식/수산물","아구전문","남성","10354","10459","519110146"
"201903","일식/수산물","아구전문","여성","9115","9220","417228956"
"201903","일식/수산물","일식","남성","70088","70802","4683782332"
"201903","일식/수산물","일식","여성","57692","58572","3038266369"
"201903","일식/수산물","조개구이전문","남성","1744","1776","140585183"
"201903","일식/수산물","조개구이전문","여성","866","898","58375423"
"201903","일식/수산물","참치전문점","남성","3472","3574","330712837"
"201903","일식/수산물","참치전문점","여성","2023","2142","154952664"
"201903","일식/수산물","초밥전문","남성","20479","20800","1271557722"
"201903","일식/수산물","초밥전문","여성","17301","17550","910392025"
"201903","일식/수산물","해물찜/탕전문","남성","5565","5652","369136867"
"201903","일식/수산물","해물찜/탕전문","여성","4891","4950","308159153"
"201903","일식/수산물","홍어전문","남성","1010","1010","52106516"
"201903","일식/수산물","홍어전문","여성","322","322","15050728"
