기준일(월),항공노선,도착출발구분,항공사,운항수(편),이용자수(명),화물량(톤)
201501,김해-제주,계,ESR 이스타항공,,,
201501,김해-제주,계,JJA 제주항공,532,94010,450.042
201501,김해-제주,계,JNA 진에어,,,
201501,김해-제주,계,KAL 대한항공,348,54932,1525.244
201501,김해-제주,도착,AAR 아시아나항공,43,5768,58.32
201501,김해-제주,도착,ABL 에어부산,326,51083,710.492
201501,김해-제주,도착,ESR 이스타항공,,,
201501,김해-제주,도착,JJA 제주항공,266,46992,255.284
201501,김해-제주,도착,JNA 진에어,,,
201501,김해-제주,도착,KAL 대한항공,174,27675,904.414
201501,김해-제주,출발,AAR 아시아나항공,43,5438,28.885
201501,김해-제주,출발,ABL 에어부산,296,48507,371.076
201501,김해-제주,출발,ESR 이스타항공,,,
201501,김해-제주,출발,JJA 제주항공,266,47018,194.758
201501,김해-제주,출발,JNA 진에어,,,
201501,김해-제주,출발,KAL 대한항공,174,27257,620.83
201501,대구-무안,계,TWB 티웨이항공,,,
201501,대구-무안,도착,TWB 티웨이항공,,,
201501,인천-광주,계,AAR 아시아나항공,,,
201501,인천-광주,도착,AAR 아시아나항공,,,
201501,인천-김해,계,AAR 아시아나항공,62,1988,34.638
201501,인천-김해,계,ABL 에어부산,,,
201501,인천-김해,계,KAL 대한항공,186,27936,527.789
201501,인천-김해,도착,AAR 아시아나항공,31,1818,31.914
201501,인천-김해,도착,ABL 에어부산,,,
201501,인천-김해,도착,KAL 대한항공,93,14121,264.752
201501,인천-김해,출발,AAR 아시아나항공,31,170,2.724
201501,인천-김해,출발,KAL 대한항공,93,13815,263.037
201501,인천-대구,계,KAL 대한항공,124,9762,150.891
201501,인천-대구,도착,KAL 대한항공,62,5431,83.938
201501,인천-대구,출발,KAL 대한항공,62,4331,66.953
201501,인천-제주,계,AAR 아시아나항공,52,3597,41.196
201501,인천-제주,계,ABL 에어부산,,,
201501,인천-제주,계,ESR 이스타항공,1,145,0.721
201501,인천-제주,계,JJA 제주항공,,,
201501,인천-제주,계,JNA 진에어,,,
201501,인천-제주,계,KAL 대한항공,,,
201501,인천-제주,계,TWB 티웨이항공,2,372,1.591
201501,인천-제주,도착,AAR 아시아나항공,26,1953,14.278
201501,인천-제주,도착,ABL 에어부산,,,
201501,인천-제주,도착,ESR 이스타항공,1,145,0.721
201501,인천-제주,도착,JJA 제주항공,,,
201501,인천-제주,도착,JNA 진에어,,,
201501,인천-제주,도착,KAL 대한항공,,,
201501,인천-제주,도착,TWB 티웨이항공,2,372,1.591
201501,인천-제주,출발,AAR 아시아나항공,26,1644,26.918
201501,인천-제주,출발,ESR 이스타항공,0,0,0
201501,인천-제주,출발,KAL 대한항공,,,
201501,인천-제주,출발,TWB 티웨이항공,0,0,0
201501,제주-광주,계,AAR 아시아나항공,248,40737,446.826
201501,제주-광주,계,KAL 대한항공,248,35270,588.318
201501,제주-광주,계,TWB 티웨이항공,186,30677,140.663
201501,제주-광주,도착,AAR 아시아나항공,124,19938,219.434
201501,제주-광주,도착,KAL 대한항공,124,17064,296.572
201501,제주-광주,도착,TWB 티웨이항공,93,15996,66.601
201501,제주-광주,출발,AAR 아시아나항공,124,20799,227.392
201501,제주-광주,출발,KAL 대한항공,124,18206,291.746
201501,제주-광주,출발,TWB 티웨이항공,93,14681,74.062
201501,제주-군산,계,ESR 이스타항공,62,8867,49.466
201501,제주-군산,계,KAL 대한항공,58,7514,67.576
201501,제주-군산,도착,ESR 이스타항공,31,4476,22.713
201501,제주-군산,도착,KAL 대한항공,29,3560,26.165
201501,제주-군산,출발,ESR 이스타항공,31,4391,26.753
201501,제주-군산,출발,KAL 대한항공,29,3954,41.411
201501,제주-대구,계,AAR 아시아나항공,248,35894,583.611
201501,제주-대구,계,JJA 제주항공,124,21342,107.921
201501,제주-대구,계,KAL 대한항공,186,20933,323.883
201501,제주-대구,계,TWB 티웨이항공,248,42037,215.119
201501,제주-대구,도착,AAR 아시아나항공,124,17612,271.054
201501,제주-대구,도착,JJA 제주항공,62,10443,45.473
201501,제주-대구,도착,KAL 대한항공,93,9966,71.703
201501,제주-대구,도착,TWB 티웨이항공,124,21722,99.696
201501,제주-대구,출발,AAR 아시아나항공,124,18282,312.557
201501,제주-대구,출발,JJA 제주항공,62,10899,62.448
201501,제주-대구,출발,KAL 대한항공,93,10967,252.18
201501,제주-대구,출발,TWB 티웨이항공,124,20315,115.423
201501,제주-무안,계,AAR 아시아나항공,18,1742,8.996
201501,제주-무안,계,TWB 티웨이항공,62,9368,44.093
201501,제주-무안,도착,AAR 아시아나항공,9,697,3.283
201501,제주-무안,도착,TWB 티웨이항공,31,4525,17.526
201501,제주-무안,출발,AAR 아시아나항공,9,1045,5.713
201501,제주-무안,출발,TWB 티웨이항공,31,4843,26.567
201501,제주-사천,계,AAR 아시아나항공,18,2112,10.824
201501,제주-사천,계,KAL 대한항공,18,1817,11.254
201501,제주-사천,도착,AAR 아시아나항공,9,1078,5.213
201501,제주-사천,도착,KAL 대한항공,9,901,5.018
201501,제주-사천,출발,AAR 아시아나항공,9,1034,5.611
201501,제주-사천,출발,KAL 대한항공,9,916,6.236
201501,제주-양양,계,JNA 진에어,,,
201501,제주-양양,도착,JNA 진에어,,,
201501,제주-양양,출발,JNA 진에어,,,
201501,제주-여수,계,KAL 대한항공,18,1892,18.616
201501,제주-여수,도착,KAL 대한항공,9,932,11.719
201501,제주-여수,출발,KAL 대한항공,9,960,6.897
201501,제주-울산,계,KAL 대한항공,26,2226,13.592
201501,제주-울산,도착,KAL 대한항공,13,1039,5.167
201501,제주-울산,출발,KAL 대한항공,13,1187,8.425
201501,제주-원주,계,KAL 대한항공,58,5789,31.628
201501,제주-원주,도착,KAL 대한항공,29,3090,14.07
201501,제주-원주,출발,KAL 대한항공,29,2699,17.558
201501,제주-청주,계,AAR 아시아나항공,186,31901,420.744
201501,제주-청주,계,ESR 이스타항공,212,31176,161.169
201501,제주-청주,계,JJA 제주항공,124,22561,114.824
201501,제주-청주,계,JNA 진에어,,,
201501,제주-청주,계,KAL 대한항공,248,33285,565.975
201501,제주-청주,도착,AAR 아시아나항공,93,15997,209.112
201501,제주-청주,도착,ESR 이스타항공,106,15165,64.449
201501,제주-청주,도착,JJA 제주항공,62,11350,50.489
201501,제주-청주,도착,JNA 진에어,,,
201501,제주-청주,도착,KAL 대한항공,124,16514,175.528
201501,제주-청주,출발,AAR 아시아나항공,93,15904,211.632
201501,제주-청주,출발,ESR 이스타항공,106,16011,96.72
201501,제주-청주,출발,JJA 제주항공,62,11211,64.335
201501,제주-청주,출발,JNA 진에어,,,
201501,제주-청주,출발,KAL 대한항공,124,16771,390.447
201501,합계,계,계,14397,2062335,24501.688
201501,합계,도착,계,7212,1040305,14277.103
201501,합계,출발,계,7185,1022030,10224.585
201502,김포-광주,계,AAR 아시아나항공,280,31544,258.373
201502,김포-광주,계,KAL 대한항공,112,9885,40.471
201502,김포-광주,도착,AAR 아시아나항공,140,16119,161.76
201502,김포-광주,도착,KAL 대한항공,56,5078,21.203
201502,김포-광주,출발,AAR 아시아나항공,140,15425,96.613
201502,김포-광주,출발,KAL 대한항공,56,4807,19.268
201502,김포-김해,계,ABL 에어부산,703,86983,460.111
201502,김포-김해,계,JJA 제주항공,,,
201502,김포-김해,계,KAL 대한항공,728,88422,667.475
201502,김포-김해,도착,ABL 에어부산,365,44670,243.428
201502,김포-김해,도착,JJA 제주항공,,,
201502,김포-김해,도착,KAL 대한항공,363,43198,329.646
201502,김포-김해,출발,ABL 에어부산,338,42313,216.683
201502,김포-김해,출발,JJA 제주항공,,,
201502,김포-김해,출발,KAL 대한항공,365,45224,337.829
201502,김포-대구,계,KAL 대한항공,,,
201502,김포-대구,출발,KAL 대한항공,,,
201502,김포-사천,계,AAR 아시아나항공,,,
201502,김포-사천,계,KAL 대한항공,110,7254,32.03
201502,김포-사천,도착,AAR 아시아나항공,,,
201502,김포-사천,도착,KAL 대한항공,55,3598,17.059
201502,김포-사천,출발,AAR 아시아나항공,,,
201502,김포-사천,출발,KAL 대한항공,55,3656,14.971
201502,김포-양양,계,ESR 이스타항공,,,
201502,김포-양양,도착,ESR 이스타항공,,,
201502,김포-양양,출발,ESR 이스타항공,,,
201502,김포-여수,계,AAR 아시아나항공,224,19707,79.629
201502,김포-여수,계,KAL 대한항공,208,14072,75.26
201502,김포-여수,도착,AAR 아시아나항공,112,9913,44.494
201502,김포-여수,도착,KAL 대한항공,104,7471,45.102
201502,김포-여수,출발,AAR 아시아나항공,112,9794,35.135
201502,김포-여수,출발,KAL 대한항공,104,6601,30.158
201502,김포-울산,계,AAR 아시아나항공,104,13828,47.942
201502,김포-울산,계,KAL 대한항공,268,26654,149.879
201502,김포-울산,도착,AAR 아시아나항공,52,7043,25.785
201502,김포-울산,도착,KAL 대한항공,134,13399,67.373
201502,김포-울산,출발,AAR 아시아나항공,52,6785,22.157
201502,김포-울산,출발,KAL 대한항공,134,13255,82.506
201502,김포-제주,계,AAR 아시아나항공,1542,260820,4536.951
201502,김포-제주,계,ABL 에어부산,287,47068,431.46
201502,김포-제주,계,ESR 이스타항공,752,112509,639.53
201502,김포-제주,계,JJA 제주항공,1025,182039,971.105
201502,김포-제주,계,JNA 진에어,758,137965,1254.424
201502,김포-제주,계,KAL 대한항공,1074,219389,7335.586
201502,김포-제주,계,TWB 티웨이항공,800,138023,726.525
201502,김포-제주,도착,AAR 아시아나항공,770,130720,2796.88
201502,김포-제주,도착,ABL 에어부산,131,21835,266.847
201502,김포-제주,도착,ESR 이스타항공,376,57062,350.656
201502,김포-제주,도착,JJA 제주항공,513,90859,530.415
201502,김포-제주,도착,JNA 진에어,379,68551,716.745
201502,김포-제주,도착,KAL 대한항공,537,110965,5080.96
201502,김포-제주,도착,TWB 티웨이항공,399,69076,386.89
201502,김포-제주,출발,AAR 아시아나항공,772,130100,1740.071
201502,김포-제주,출발,ABL 에어부산,156,25233,164.613
201502,김포-제주,출발,ESR 이스타항공,376,55447,288.874
201502,김포-제주,출발,JJA 제주항공,512,91180,440.69
201502,김포-제주,출발,JNA 진에어,379,69414,537.679
201502,김포-제주,출발,KAL 대한항공,537,108424,2254.626
201502,김포-제주,출발,TWB 티웨이항공,401,68947,339.635
201502,김해-대구,계,ABL 에어부산,,,
201502,김해-대구,출발,ABL 에어부산,,,
201502,김해-제주,계,AAR 아시아나항공,77,9991,99.922
201502,김해-제주,계,ABL 에어부산,627,99583,1106.35
201502,김해-제주,계,ESR 이스타항공,,,
201502,김해-제주,계,JJA 제주항공,479,81195,409.492
201502,김해-제주,계,JNA 진에어,16,2702,28.104
201502,김해-제주,계,KAL 대한항공,320,46134,1446.099
201502,김해-제주,도착,AAR 아시아나항공,39,4982,57.967
201502,김해-제주,도착,ABL 에어부산,327,50798,713.699
201502,김해-제주,도착,ESR 이스타항공,,,
201502,김해-제주,도착,JJA 제주항공,239,40835,230.68
201502,김해-제주,도착,JNA 진에어,8,1487,16.117
201502,김해-제주,도착,KAL 대한항공,160,22723,876.693
201502,김해-제주,출발,AAR 아시아나항공,38,5009,41.955
201502,김해-제주,출발,ABL 에어부산,300,48785,392.651
201502,김해-제주,출발,ESR 이스타항공,,,
201502,김해-제주,출발,JJA 제주항공,240,40360,178.812
201502,김해-제주,출발,JNA 진에어,8,1215,11.987
201502,김해-제주,출발,KAL 대한항공,160,23411,569.406
201502,대구-무안,계,TWB 티웨이항공,,,
201502,대구-무안,도착,TWB 티웨이항공,,,
201502,인천-광주,계,AAR 아시아나항공,,,
201502,인천-광주,도착,AAR 아시아나항공,,,
201502,인천-김해,계,AAR 아시아나항공,2,78,1.248
201502,인천-김해,계,ABL 에어부산,,,
201502,인천-김해,계,KAL 대한항공,168,24632,457.898
201502,인천-김해,도착,AAR 아시아나항공,1,71,1.13
201502,인천-김해,도착,ABL 에어부산,,,
201502,인천-김해,도착,KAL 대한항공,84,12403,218.52
201502,인천-김해,출발,AAR 아시아나항공,1,7,0.118
201502,인천-김해,출발,KAL 대한항공,84,12229,239.378
201502,인천-대구,계,KAL 대한항공,112,9221,130.871
201502,인천-대구,도착,KAL 대한항공,56,4522,60.338
201502,인천-대구,출발,KAL 대한항공,56,4699,70.533
201502,인천-제주,계,AAR 아시아나항공,48,6279,56.684
201502,인천-제주,계,ABL 에어부산,1,140,0.725
201502,인천-제주,계,ESR 이스타항공,1,127,0.794
201502,인천-제주,계,JJA 제주항공,,,
201502,인천-제주,계,JNA 진에어,,,
201502,인천-제주,계,KAL 대한항공,,,
201502,인천-제주,계,TWB 티웨이항공,1,191,0.983
201502,인천-제주,도착,AAR 아시아나항공,24,2978,23.407
201502,인천-제주,도착,ABL 에어부산,1,140,0.725
201502,인천-제주,도착,ESR 이스타항공,1,127,0.794
201502,인천-제주,도착,JJA 제주항공,,,
201502,인천-제주,도착,JNA 진에어,,,
201502,인천-제주,도착,KAL 대한항공,,,
201502,인천-제주,도착,TWB 티웨이항공,1,191,0.983
201502,인천-제주,출발,AAR 아시아나항공,24,3301,33.277
201502,인천-제주,출발,ESR 이스타항공,,,
201502,인천-제주,출발,KAL 대한항공,,,
201502,인천-제주,출발,TWB 티웨이항공,,,
201502,제주-광주,계,AAR 아시아나항공,224,34091,456.838
201502,제주-광주,계,KAL 대한항공,226,32964,591.057
201502,제주-광주,계,TWB 티웨이항공,168,26822,126.373
201502,제주-광주,도착,AAR 아시아나항공,112,16637,209.434
201502,제주-광주,도착,KAL 대한항공,113,15817,288.975
201502,제주-광주,도착,TWB 티웨이항공,84,13425,58.31
201502,제주-광주,출발,AAR 아시아나항공,112,17454,247.404
201502,제주-광주,출발,KAL 대한항공,113,17147,302.082
201502,제주-광주,출발,TWB 티웨이항공,84,13397,68.063
201502,제주-군산,계,ESR 이스타항공,56,7632,44.354
201502,제주-군산,계,KAL 대한항공,52,7533,72.333
201502,제주-군산,도착,ESR 이스타항공,28,3739,19.221
201502,제주-군산,도착,KAL 대한항공,26,3727,27.747
201502,제주-군산,출발,ESR 이스타항공,28,3893,25.133
201502,제주-군산,출발,KAL 대한항공,26,3806,44.586
201502,제주-대구,계,AAR 아시아나항공,224,31249,539.112
201502,제주-대구,계,JJA 제주항공,112,19557,111.205
201502,제주-대구,계,KAL 대한항공,167,21654,367.676
201502,제주-대구,계,TWB 티웨이항공,222,36121,182.233
201502,제주-대구,도착,AAR 아시아나항공,112,15173,238.008
201502,제주-대구,도착,JJA 제주항공,56,9470,46.22
201502,제주-대구,도착,KAL 대한항공,83,10381,91.851
201502,제주-대구,도착,TWB 티웨이항공,111,18290,83.211
201502,제주-대구,출발,AAR 아시아나항공,112,16076,301.104
201502,제주-대구,출발,JJA 제주항공,56,10087,64.985
201502,제주-대구,출발,KAL 대한항공,84,11273,275.825
201502,제주-대구,출발,TWB 티웨이항공,111,17831,99.022
201502,제주-무안,계,AAR 아시아나항공,16,2043,10.847
201502,제주-무안,계,TWB 티웨이항공,55,7643,37.378
201502,제주-무안,도착,AAR 아시아나항공,8,962,5.082
201502,제주-무안,도착,TWB 티웨이항공,27,3552,13.93
201502,제주-무안,출발,AAR 아시아나항공,8,1081,5.765
201502,제주-무안,출발,TWB 티웨이항공,28,4091,23.448
201502,제주-사천,계,AAR 아시아나항공,14,1712,9.844
201502,제주-사천,계,KAL 대한항공,16,1722,12.942
201502,제주-사천,도착,AAR 아시아나항공,7,773,4.359
201502,제주-사천,도착,KAL 대한항공,8,825,5.097
201502,제주-사천,출발,AAR 아시아나항공,7,939,5.485
201502,제주-사천,출발,KAL 대한항공,8,897,7.845
